,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGAY_HD,SO_HD,MA_NCC,TEN_NCC,QUỐC_GIA,MA_HANG,TEN_HANG,ĐVT,LOAI_TIEN,TY_GIA,SL_NHẬP,NGUYEN_GIA_TRUOC CK,NGUYEN_GIA_SAU CK,GIA_BAO_BI,GIA_TAU,TONG_TRI_GIA_HANG,HÌNH THỨC THANH TOÁN,TY_LE_COC_HD,"TIEN_COC /
KY_QUY
DU_KIEN",KEY_HD,KEY_HANG,SO_NGAY_HAN_DAT_COC,NGÀY_DỰ_KIẾN_CỌC,DA_COC_HD,COC_CON_THIEU_HD,TONG_TIEN_CON_PHAI_TT,SL_HANG_DA_VE,SL_HANG_CHUA_VE,TRI_GIA_HANG_DA_VE,COC_TRU_HANG_DA_VE,TIEN_PHAI_TT_HANG_DA_VE,TONG_TIEN_DU_TRU_7N,SO_LO_CON,CANH_BAO,GHI_CHU,COC_DU_TRU,FLAG_COC_7N,FLAG_COC_15N,FLAG_COC_30N,KEY
10/4/2025,VIETL-10-04,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZL.M500.C.FLULT,Phân bón Nano Flora (UNI) 500ml,Lít,USD,"  26,800 ","5,000",  3.00 ,  3.00 ,  -   ,  -   ,"15,000",TT,20%,"3,000",2024.F.UNIKEYTERRA|VIETL-10-04,2024.F.UNIKEYTERRA|VIETL-10-04|ZL.M500.C.FLULT,,,"5,200",-,"9,800","5,000",-,"15,000","3,000","12,000",-,2,OK,,-,0,0,0,2024.F.UNIKEYTERRA|VIETL-10-04
10/4/2025,VIETL-10-04,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZL.L1.C.FLULT,Phân bón Nano Flora (UNI) 1L,Lít,USD,"  26,800 ","5,000",  2.20 ,  2.20 ,  -   ,  -   ,"11,000",TT,20%,"2,200",2024.F.UNIKEYTERRA|VIETL-10-04,2024.F.UNIKEYTERRA|VIETL-10-04|ZL.L1.C.FLULT,,,-,-,-,"5,000",-,"11,000","2,200","8,800",-,2,OK,,-,0,0,0,2024.F.UNIKEYTERRA|VIETL-10-04
11/24/2025,VIETL-11-24,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZHF.K25.B.PT30CHT,Phân bón Kacal 8386 (Potas 30 Cốm) Thổ bao 25kg,Tấn,USD,"  26,800 ",56,  380.00 ,  380.00 ,  -   ,  -   ,"21,280",TT,1 PHẦN,-,2024.F.UNIKEYTERRA|VIETL-11-24,2024.F.UNIKEYTERRA|VIETL-11-24|ZHF.K25.B.PT30CHT,,,"5,700",-,"15,580",56,-,"21,280",-,"21,280",-,2,OK,,-,0,0,0,2024.F.UNIKEYTERRA|VIETL-11-24
3/6/2026,26VL-UN-01,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZHF.K25.B.PT30CHT,Phân bón Kacal 8386 (Potas 30 Cốm) Thổ bao 25kg,Tấn,USD,"  26,800 ",100,  500.00 ,  500.00 ,  -   ,  -   ,"50,000",TT,50%,"25,000",2024.F.UNIKEYTERRA|26VL-UN-01,2024.F.UNIKEYTERRA|26VL-UN-01|ZHF.K25.B.PT30CHT,,,"25,000",-,"25,000",-,100,-,-,-,-,1,OK,,-,0,0,0,2024.F.UNIKEYTERRA|26VL-UN-01
3/14/2026,26VL-UN-02,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZHF.K25.B.PT30CHT,Phân bón Kacal 8386 (Potas 30 Cốm) Thổ bao 25kg,Tấn,USD,"  26,800 ",200,  500.00 ,  500.00 ,  -   ,  -   ,"100,000",TT,50%,"50,000",2024.F.UNIKEYTERRA|26VL-UN-02,2024.F.UNIKEYTERRA|26VL-UN-02|ZHF.K25.B.PT30CHT,,,"50,000",-,"50,000",-,200,-,-,-,-,1,OK,,-,0,0,0,2024.F.UNIKEYTERRA|26VL-UN-02
3/25/2026,26VL-UN-03,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZHF.K25.B.PT30CHT,Phân bón Kacal 8386 (Potas 30 Cốm) Thổ bao 25kg,Tấn,USD,"  26,800 ",200,  500.00 ,  500.00 ,  -   ,  -   ,"100,000",TT,50%,"50,000",2024.F.UNIKEYTERRA|26VL-UN-03,2024.F.UNIKEYTERRA|26VL-UN-03|ZHF.K25.B.PT30CHT,,,-,"50,000","100,000",-,200,-,-,-,-,1,CÒN CỌC CHƯA PHÂN BỔ,,"50,000",0,0,0,2024.F.UNIKEYTERRA|26VL-UN-03
1/1/2026,VIE-01-204,2024.F.UNIKEYTERRA,UNIKEYTERRA IC VE DIS TIC. LTD.STI,TURKEY,ZHP.K25.B.3010PT,Phân bón NPK 30.10.10 PLATI bột Thổ bao 25Kg,Tấn,USD,"  26,800 ",50,  995.00 ,  995.00 ,  -   ,  -   ,"49,750",TT,20%,,,,,,,,,,,,,,,,,,,,,,
2/2/2026,NB26FE-VN0202,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZL.M500.C.KSL1LK,Phân bón Kali Silic nhãn Korea 500ml,Lít,USD,"  26,800 ",500,  6.50 ,  6.50 ,  -   ,  -   ,"3,250",TT,1 PHẦN,-,2024.S.NOUSBO20|NB26FE-VN0202,2024.S.NOUSBO20|NB26FE-VN0202|ZL.M500.C.KSL1LK,,,"9,750",-,-,500,-,"3,250",-,"3,250",-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0202
2/2/2026,NB26FE-VN0202,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZL.M500.C.KSLLK,Phân bón Kali Silic nhãn English 500ml,Lít,USD,"  26,800 ","3,500",  6.50 ,  6.50 ,  -   ,  -   ,"22,750",TT,30%,"6,825",2024.S.NOUSBO20|NB26FE-VN0202,2024.S.NOUSBO20|NB26FE-VN0202|ZL.M500.C.KSLLK,,,-,-,-,"3,500",-,"22,750","6,825","15,925",-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0202
2/2/2026,NB26FE-VN0202,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZL.M500.C.CKLK,Phân bón Crack Win (HQ) 500ml,Lít,USD,"  26,800 ",450,  6.00 ,  6.00 ,  -   ,  -   ,"2,700",TT,0%,-,2024.S.NOUSBO20|NB26FE-VN0202,2024.S.NOUSBO20|NB26FE-VN0202|ZL.M500.C.CKLK,,,-,-,-,450,-,"2,700",-,"2,700",-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0202
2/2/2026,NB26FE-VN0203,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZL.M500.C.KSL1LK,Phân bón Kali Silic nhãn Korea 500ml,Lít,USD,"  26,800 ","1,000",  6.50 ,  6.50 ,  -   ,  -   ,"6,500",TT,0%,-,2024.S.NOUSBO20|NB26FE-VN0203,2024.S.NOUSBO20|NB26FE-VN0203|ZL.M500.C.KSL1LK,,,-,-,"6,500","1,000",-,"6,500",-,"6,500",-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0203
3/6/2026,NB26FE-VN0305,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZHF.K20.B.912HK,Phân chim biển (Organic Max Hàn Quốc) 20kg,Tấn,USD,"  26,800 ","1,000",  420.00 ,  420.00 ,  -   ,  -   ,"420,000",TT,20%,"84,000",2024.S.NOUSBO20|NB26FE-VN0305,2024.S.NOUSBO20|NB26FE-VN0305|ZHF.K20.B.912HK,,,"84,000",-,"336,000",100,900,"42,000","8,400","33,600",-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0305
3/6/2026,NB26FE-VN0306,2024.S.NOUSBO20,"NOUSBO CO., LTD.",KOREA,ZHF.K20.B.912HK,Phân chim biển (Organic Max Hàn Quốc) 20kg,Tấn,USD,"  26,800 ","1,000",  460.00 ,  460.00 ,  -   ,  -   ,"460,000",TT,20%,"92,000",2024.S.NOUSBO20|NB26FE-VN0306,2024.S.NOUSBO20|NB26FE-VN0306|ZHF.K20.B.912HK,,,"92,000",-,"368,000",-,"1,000",-,-,-,-,0,OK,,-,0,0,0,2024.S.NOUSBO20|NB26FE-VN0306
12/9/2025,SGT006/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F1.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Trang Trại Đạm Cá,Tấn,USD,"  26,800 ",60,  160.00 ,  150.00 ,  -   ,  3.75 ,"9,000",TT,0%,-,2024.S.SAMHWA|SGT006/2026,2024.S.SAMHWA|SGT006/2026|ZSMO.K20.B.F1.90SK,,,-,-,"9,000",60,-,"9,000",-,"9,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT006/2026
2/27/2026,SGT006/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F5.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Cô Gái Đạm Cá,Tấn,USD,"  26,800 ",20,  160.00 ,  150.00 ,  -   ,  3.75 ,"3,000",TT,0%,-,2024.S.SAMHWA|SGT006/2026,2024.S.SAMHWA|SGT006/2026|ZSMO.K20.B.F5.90SK,,,-,-,-,20,-,"3,000",-,"3,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT006/2026
3/1/2026,SGT006/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F4.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Đại Bàng Đạm Cá,Tấn,USD,"  26,800 ",120,  160.00 ,  150.00 ,  -   ,  3.75 ,"18,000",TT,0%,-,2024.S.SAMHWA|SGT006/2026,2024.S.SAMHWA|SGT006/2026|ZSMO.K20.B.F4.90SK,,,-,-,-,120,-,"18,000",-,"18,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT006/2026
3/1/2026,SGT007/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZHF.K20.B.VGA.SILICHK,Phân bón trung lượng Silver Toad VGA 20kg,Tấn,USD,"  26,800 ",40,  170.00 ,  170.00 ,  -   ,  3.75 ,"6,800",TT,0%,-,2024.S.SAMHWA|SGT007/2026,2024.S.SAMHWA|SGT007/2026|ZHF.K20.B.VGA.SILICHK,,,-,-,"6,800",40,-,"6,800",-,"6,800",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT007/2026
3/1/2026,SGT008/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZHF.K20.B.VL.SILICHK,Phân bón trung lượng Silver Toad VL 20kg,Tấn,USD,"  26,800 ",80,  170.00 ,  170.00 ,  -   ,  3.75 ,"13,600",TT,0%,-,2024.S.SAMHWA|SGT008/2026,2024.S.SAMHWA|SGT008/2026|ZHF.K20.B.VL.SILICHK,,,-,-,"13,600",80,-,"13,600",-,"13,600",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT008/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZHF.K20.B.VGA.SILICHK,Phân bón trung lượng Silver Toad VGA 20kg,Tấn,USD,"  26,800 ",60,  170.00 ,  170.00 ,  -   ,  0.75 ,"10,200",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZHF.K20.B.VGA.SILICHK,,,-,-,"10,200",60,-,"10,200",-,"10,200",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZHF.K20.B.VL.SILICHK,Phân bón trung lượng Silver Toad VL 20kg,Tấn,USD,"  26,800 ",20,  170.00 ,  170.00 ,  -   ,  0.75 ,"3,400",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZHF.K20.B.VL.SILICHK,,,-,-,-,20,-,"3,400",-,"3,400",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F2.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Trái cây Đạm Cá,Tấn,USD,"  26,800 ",20,  160.00 ,  150.00 ,  -   ,  0.75 ,"3,000",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZSMO.K20.B.F2.90SK,,,-,-,-,20,-,"3,000",-,"3,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F5.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Cô Gái Đạm Cá,Tấn,USD,"  26,800 ",20,  160.00 ,  150.00 ,  -   ,  0.75 ,"3,000",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZSMO.K20.B.F5.90SK,,,-,-,-,20,-,"3,000",-,"3,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F4.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Đại Bàng Đạm Cá,Tấn,USD,"  26,800 ",20,  160.00 ,  150.00 ,  -   ,  0.75 ,"3,000",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZSMO.K20.B.F4.90SK,,,-,-,-,20,-,"3,000",-,"3,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
3/1/2026,SGT009/2026,2024.S.SAMHWA,"SAMHWA GREENTECH CO,.LTD",KOREA,ZSMO.K20.B.F1.90SK,Phân bón hữu cơ 90OM Zin hàn quốc Trang Trại Đạm Cá,Tấn,USD,"  26,800 ",20,  160.00 ,  150.00 ,  -   ,  0.75 ,"3,000",TT,0%,-,2024.S.SAMHWA|SGT009/2026,2024.S.SAMHWA|SGT009/2026|ZSMO.K20.B.F1.90SK,,,-,-,-,20,-,"3,000",-,"3,000",-,0,OK,,-,0,0,0,2024.S.SAMHWA|SGT009/2026
2/23/2026,26VL-AD-01,2025.F.ADOB,ADOB SPÓŁKA Z O.O.,POLAND,ZHPZ.K25.B.CBCRP,Phân bón trung vi lượng Combi crop Cốm Balan bao 25kg,Tấn,EURO,"  32,000 ",16,"  4,430.00 ","  4,430.00 ",  -   ,  -   ,"70,880",LC TRẢ NGAY,10%,"7,088",2025.F.ADOB|26VL-AD-01,2025.F.ADOB|26VL-AD-01|ZHPZ.K25.B.CBCRP,,,-,"7,088","70,880",16,-,"70,880","7,088","63,792",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"7,088",0,0,0,2025.F.ADOB|26VL-AD-01
1/19/2026,NPKVLF-190126A,2025.F.FERSOL,FERSOL LIMITED DMCC BRANCH,RUSSIA,SMH.T1.B.1616SN,Phân bón SGX NPK 16.16.16 Xanh Nga,Tấn,USD,"  26,800 ",532,  535.00 ,  535.00 ,  -   ,  -   ,"284,620",TT,1 PHẦN,-,2025.F.FERSOL|NPKVLF-190126A,2025.F.FERSOL|NPKVLF-190126A|SMH.T1.B.1616SN,,,"53,500",-,"231,120",532,-,"284,620",-,"284,620",-,0,OK,,-,0,0,0,2025.F.FERSOL|NPKVLF-190126A
1/19/2026,NPKVLF-190126B,2025.F.FERSOL,FERSOL LIMITED DMCC BRANCH,RUSSIA,SMH.T1.B.168SN,Phân bón SGX NPK 16.16.8 Nâu Nga,Tấn,USD,"  26,800 ",532,  460.00 ,  460.00 ,  -   ,  -   ,"244,720",TT,1 PHẦN,-,2025.F.FERSOL|NPKVLF-190126B,2025.F.FERSOL|NPKVLF-190126B|SMH.T1.B.168SN,,,"46,000",-,"198,720",532,-,"244,720",-,"244,720",-,0,OK,,-,0,0,0,2025.F.FERSOL|NPKVLF-190126B
1/19/2026,NPKVLF-190126C,2025.F.FERSOL,FERSOL LIMITED DMCC BRANCH,RUSSIA,SMH.T1.B.2010WSN,Phân bón SGX NPK 20.10.10 Trắng Xám,Tấn,USD,"  26,800 ",672,  462.00 ,  462.00 ,  -   ,  -   ,"310,464",TT,1 PHẦN,-,2025.F.FERSOL|NPKVLF-190126C,2025.F.FERSOL|NPKVLF-190126C|SMH.T1.B.2010WSN,,,"46,200",-,"264,264",672,-,"310,464",-,"310,464",-,0,OK,,-,0,0,0,2025.F.FERSOL|NPKVLF-190126C
3/6/2026,PAV-VL-01,2025.F.PAVONI,PAVONI & C SPA.,ITALY,ZHP.K25.B.3010IY,Phân bón NPK 30.10.10 Bột Ý bao 25Kg,Tấn,EURO,"  32,000 ",48,  965.00 ,  965.00 ,  -   ,  45.83 ,"46,320",LC TRẢ NGAY,10%,"4,632",2025.F.PAVONI|PAV-VL-01,2025.F.PAVONI|PAV-VL-01|ZHP.K25.B.3010IY,,,-,"4,632","46,320",48,-,"46,320","4,632","41,688",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"4,632",0,0,0,2025.F.PAVONI|PAV-VL-01
3/6/2026,PAV-VL-05,2025.F.PAVONI,PAVONI & C SPA.,ITALY,ZHP.K25.B.2121IY,Phân bón NPK 21.21.21 bột Ý bao 25kg,Tấn,EURO,"  32,000 ",48,"  1,250.00 ","  1,250.00 ",  -   ,  45.83 ,"60,000",LC TRẢ NGAY,10%,"6,000",2025.F.PAVONI|PAV-VL-05,2025.F.PAVONI|PAV-VL-05|ZHP.K25.B.2121IY,,,-,"6,000","60,000",48,-,"60,000","6,000","54,000",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"6,000",0,0,0,2025.F.PAVONI|PAV-VL-05
3/6/2026,PAV-VL-02,2025.F.PAVONI,PAVONI & C SPA.,ITALY,ZHP.K25.B.630IY,Phân bón NPK 6.30.30 bột Ý bao 25kg,Tấn,EURO,"  32,000 ",48,"  1,270.00 ","  1,270.00 ",  -   ,  45.83 ,"60,960",LC TRẢ NGAY,10%,"6,096",2025.F.PAVONI|PAV-VL-02,2025.F.PAVONI|PAV-VL-02|ZHP.K25.B.630IY,,,-,"6,096","60,960",48,-,"60,960","6,096","54,864",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"6,096",0,0,0,2025.F.PAVONI|PAV-VL-02
3/6/2026,PAV-VL-03,2025.F.PAVONI,PAVONI & C SPA.,ITALY,ZHP.K25.B.9646IY,Phân bón NPK 9.6.46 bột Ý bao 25kg,Tấn,EURO,"  32,000 ",48,"  1,080.00 ","  1,080.00 ",  -   ,  45.83 ,"51,840",LC TRẢ NGAY,10%,"5,184",2025.F.PAVONI|PAV-VL-03,2025.F.PAVONI|PAV-VL-03|ZHP.K25.B.9646IY,,,-,"5,184","51,840",48,-,"51,840","5,184","46,656",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"5,184",0,0,0,2025.F.PAVONI|PAV-VL-03
3/6/2026,PAV-VL-04,2025.F.PAVONI,PAVONI & C SPA.,ITALY,ZHP.K25.B.1055IY,Phân bón NPK 10.55.10 bột Ý bao 25 kg,Tấn,EURO,"  32,000 ",48,"  1,545.00 ","  1,545.00 ",  -   ,  45.83 ,"74,160",LC TRẢ NGAY,10%,"7,416",2025.F.PAVONI|PAV-VL-04,2025.F.PAVONI|PAV-VL-04|ZHP.K25.B.1055IY,,,-,"7,416","74,160",48,-,"74,160","7,416","66,744",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"7,416",0,0,0,2025.F.PAVONI|PAV-VL-04
6/3/2026,HĐNT/0603/2026-VL-KTN,2025.ND.KTN,CÔNG TY TNHH XNK KIM TRỌNG NHÂN,VIỆT NAM,SMH.K25.B.1616SN,Phân bón SGX NPK 16.16.16 Trắng Nga bao 25Kg,Tấn,VNĐ,  1 ,"1,118",,"  14,500,000.00 ",,,"16,213,900,000",,30%,"4,864,170,000",2025.ND.KTN|HĐNT/0603/2026-VL-KTN,2025.ND.KTN|HĐNT/0603/2026-VL-KTN|SMH.K25.B.1616SN,,,"4,864,170,000",-,"11,349,730,000",849,269,"12,310,500,000","3,693,150,000","8,617,350,000",-,0,OK,,-,0,0,0,2025.ND.KTN|HĐNT/0603/2026-VL-KTN
6/3/2026,HĐNT/0603/2026-VGA-KTN,2025.ND.KTN,CÔNG TY TNHH XNK KIM TRỌNG NHÂN,VIỆT NAM,SMH.T1.B.1616WSN,Phân bón SGX NPK 16.16.16 Trắng Nga,Tấn,VNĐ,  1 ,441,,"  14,300,000.00 ",,,"6,304,870,000",,30%,"1,891,461,000",2025.ND.KTN|HĐNT/0603/2026-VGA-KTN,2025.ND.KTN|HĐNT/0603/2026-VGA-KTN|SMH.T1.B.1616WSN,,,"1,891,461,000",-,"4,413,409,000",441,-,"6,304,870,000","1,891,461,000","4,413,409,000",-,0,OK,,-,0,0,0,2025.ND.KTN|HĐNT/0603/2026-VGA-KTN
12/9/2025,25VL-PY-01,2025.PRAYON,PRAYON S.A,BELGIUM,ZSMH.K25.B.MKPSB,Phân bón MKP bao 25 Ký,Tấn,EURO,"  32,000 ",48,"  1,600.00 ","  1,600.00 ",  -   ,  -   ,"76,800",LC TRẢ NGAY,10%,"7,680",2025.PRAYON|25VL-PY-01,2025.PRAYON|25VL-PY-01|ZSMH.K25.B.MKPSB,,,-,"7,680","76,800",48,-,"76,800","7,680","69,120",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"7,680",0,0,0,2025.PRAYON|25VL-PY-01
12/9/2025,25VL-PY-02,2025.PRAYON,PRAYON S.A,BELGIUM,ZSMH.K25.B.MKPSB,Phân bón MKP bao 25 Ký,Tấn,EURO,"  32,000 ",48,"  1,600.00 ","  1,600.00 ",  -   ,  -   ,"76,800",LC TRẢ NGAY,10%,"7,680",2025.PRAYON|25VL-PY-02,2025.PRAYON|25VL-PY-02|ZSMH.K25.B.MKPSB,,,-,"7,680","76,800",48,-,"76,800","7,680","69,120",-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"7,680",0,0,0,2025.PRAYON|25VL-PY-02
2/27/2026,26VL-PY-01,2025.PRAYON,PRAYON S.A,BELGIUM,ZSMH.K25.B.KNO3ST,Phân bón KALI NITRATE KNO3 Thổ bao ZIN 25kg,Tấn,USD,"  26,800 ",24,  910.00 ,  910.00 ,  -   ,  -   ,"21,840",LC TRẢ NGAY,10%,"2,184",2025.PRAYON|26VL-PY-01,2025.PRAYON|26VL-PY-01|ZSMH.K25.B.KNO3ST,,,-,"2,184","21,840",-,24,-,-,-,-,0,CÒN KÝ QUỸ CHƯA PHÂN BỔ,,"2,184",0,0,0,2025.PRAYON|26VL-PY-01
